33,Walking,1666346267.6801593,-0.867685556,-0.073183596,1.994000196;
33,Walking,1666346267.7600088,-0.988779306,0.017148439,1.992535353;
33,Walking,1666346267.761106,-0.937998056,0.009091797,2.061138868;
33,Walking,1666346267.818207,-0.906015635,-0.077822268,2.049420118;
33,Walking,1666346267.865863,-0.911630869,-0.022646483,2.10850215;
33,Walking,1666346267.9014504,-0.996591806,-0.015810546,2.070660353;
33,Walking,1666346267.973325,-1.06812501,-0.007753906,1.973980665;
33,Walking,1666346268.0341825,-1.114267588,0.036191408,1.896343946;
33,Walking,1666346268.0810184,-0.890634775,0.179501951,1.876324415;
33,Walking,1666346268.117068,-0.887705088,-0.097109377,1.882672071;
33,Walking,1666346268.1747859,-0.977060556,-0.073671877,1.797466993;
33,Walking,1666346268.2366023,-0.805673838,-0.032656249,1.894146681;
33,Walking,1666346268.285381,-0.932138681,-0.063906252,1.869000196;
33,Walking,1666346268.3498344,-0.867685556,-0.17621094,1.925884962;
33,Walking,1666346268.3876228,-0.82984376,-0.281923831,1.943951368;
33,Walking,1666346268.443923,-0.788095713,-0.237490237,1.948101759;
33,Walking,1666346268.5055306,-0.797373056,-0.254824221,1.926129103;
33,Walking,1666346268.5797594,-0.941904306,-0.236269534,1.880230665;
33,Walking,1666346268.628217,-0.992929697,-0.215761721,1.742291212;
33,Walking,1666346268.6638975,-1.1269629,-0.162294924,1.781109571;
33,Walking,1666346268.7124796,-1.229501963,0.117734373,2.001324415;
33,Walking,1666346268.7933195,-0.741464853,0.084042966,1.969341993;
33,Walking,1666346268.8411734,-0.881845713,-0.026064452,1.994976759;
33,Walking,1666346268.892748,-0.918955088,-0.011660156,2.056256056;
33,Walking,1666346268.9312434,-0.884042978,0.058408204,2.044781446;
33,Walking,1666346268.99211,-0.919199228,0.024472658,2.037457228;
33,Walking,1666346269.0487144,-0.953378916,-0.060976561,2.035992384;
33,Walking,1666346269.105418,-0.871103525,-0.083193362,2.036968946;
33,Walking,1666346269.1708252,-0.95093751,-0.077578127,2.020611525;
33,Walking,1666346269.200138,-0.941416025,-0.055361327,2.022320509;
33,Walking,1666346269.2549303,-0.922373056,-0.086855471,2.051617384;
33,Walking,1666346269.3104048,-0.922373056,-0.055849608,1.928326368;
33,Walking,1666346269.3722954,-0.925058603,0.008359375,2.033795118;
33,Walking,1666346269.4339442,-0.909189463,-0.031923827,2.037701368;
33,Walking,1666346269.4722369,-1.161630869,0.003232422,2.006695509;
33,Walking,1666346269.5263484,-1.151865244,0.05279297,1.974957228;
33,Walking,1666346269.6562288,-0.862558603,0.061337892,1.861187696;
33,Walking,1666346269.6578918,-0.857919931,-0.032167967,1.866070509;
33,Walking,1666346269.7123985,-1.048349619,-0.134951174,1.867779493;
33,Walking,1666346269.7436328,-0.819101572,-0.007021484,1.967633009;
33,Walking,1666346269.8128247,-0.937509775,-0.071230471,1.935406446;
33,Walking,1666346269.8703735,-0.874521494,-0.136171877,1.903668165;
33,Walking,1666346269.9322672,-0.888925791,-0.247500002,1.939556837;
33,Walking,1666346269.996178,-0.888193369,-0.208437502,1.966900587;
33,Walking,1666346270.0209382,-0.867685556,-0.143984377,1.97568965;
33,Walking,1666346270.069996,-0.958505869,-0.123720706,2.02671504;
33,Walking,1666346270.1257308,-0.924814463,-0.201357424,2.003521681;
33,Walking,1666346270.1823168,-0.850107431,-0.201357424,2.039410353;
33,Walking,1666346270.2427068,-0.945566416,-0.190126956,2.078472853;
33,Walking,1666346270.2846854,-1.213876963,-0.026308592,2.014019728;
33,Walking,1666346270.3400338,-0.956308603,0.100156248,2.056500196;
33,Walking,1666346270.4066143,-0.833261728,0.112607419,2.117047071;
33,Walking,1666346270.4619663,-0.961923838,-0.015566406,2.20249629;
33,Walking,1666346270.535791,-0.855966806,-0.122744143,2.175640821;
33,Walking,1666346270.5548851,-0.961923838,-0.020205077,2.31162715;
33,Walking,1666346270.6304617,-0.958505869,-0.039003905,2.151226759;
33,Walking,1666346270.6808376,-0.905527353,-0.047548827,2.177349806;
33,Walking,1666346270.73467,-0.890634775,-0.016787108,2.188091993;
33,Walking,1666346270.7881067,-0.978037119,-0.002626953,2.188091993;
33,Walking,1666346270.839914,-0.935800791,-0.064638674,2.167828321;
33,Walking,1666346270.899573,-0.967783213,-0.071230471,2.192486525;
33,Walking,1666346270.9638102,-0.941171885,-0.085878909,2.194927931;
33,Walking,1666346271.0425975,-0.888925791,-0.007753906,2.124859571;
33,Walking,1666346271.1031542,-0.914316416,0.058164064,2.102398634;
33,Walking,1666346271.1048002,-0.995615244,-0.018740233,2.187847853;
33,Walking,1666346271.1574981,-0.9472754,-0.053408202,2.114849806;
33,Walking,1666346271.2144382,-0.963144541,-0.026552733,2.036724806;
33,Walking,1666346271.274428,-0.963632822,-0.094667971,2.015728712;
33,Walking,1666346271.3573527,-0.972910166,-0.052431639,1.92515254;
33,Walking,1666346271.4151018,-1.0097754,0.021054689,1.813824415;
33,Walking,1666346271.4243364,-1.011728525,0.053525392,1.814312696;
33,Walking,1666346271.4782982,-0.945810556,-0.000673828,1.779888868;
33,Walking,1666346271.5521605,-0.775644541,-0.036318358,1.848980665;
33,Walking,1666346271.6016605,-0.829599619,-0.145693362,1.839459181;
33,Walking,1666346271.66494,-0.880136728,-0.240175784,1.910259962;
33,Walking,1666346271.6964805,-0.854501963,-0.28167969,1.927105665;
33,Walking,1666346271.759147,-0.766611338,-0.248720706,1.912701368;
33,Walking,1666346271.8199387,-0.801523447,-0.276552737,1.877300978;
