33,Standing,1666335538.9460692,-0.934536159,-0.109840088,1.916485548;
33,Standing,1666335538.9898791,-0.934047878,-0.112525634,1.916912794;
33,Standing,1666335539.0521524,-0.934719265,-0.112281494,1.916119337;
33,Standing,1666335539.1151104,-0.934475124,-0.113135986,1.915570021;
33,Standing,1666335539.1919093,-0.934292018,-0.112281494,1.91721797;
33,Standing,1666335539.2580104,-0.934719265,-0.11258667,1.917523146;
33,Standing,1666335539.261431,-0.9347803,-0.110328369,1.91734004;
33,Standing,1666335539.3103037,-0.933681667,-0.114967041,1.918011427;
33,Standing,1666335539.3669252,-0.933742702,-0.112891845,1.915631056;
33,Standing,1666335539.4262266,-0.935268581,-0.110572509,1.916302443;
33,Standing,1666335539.4992273,-0.934475124,-0.111549072,1.9170959;
33,Standing,1666335539.5477095,-0.93502444,-0.112525634,1.916424513;
33,Standing,1666335539.579851,-0.935268581,-0.11258667,1.916790724;
33,Standing,1666335539.6344416,-0.935146511,-0.110206299,1.916912794;
33,Standing,1666335539.7040114,-0.934719265,-0.109656982,1.917706251;
33,Standing,1666335539.7660885,-0.935451686,-0.109962158,1.917950392;
33,Standing,1666335539.8238206,-0.934230983,-0.111610107,1.918682814;
33,Standing,1666335539.8505862,-0.93502444,-0.113013916,1.918499708;
33,Standing,1666335539.9110177,-0.934719265,-0.112464599,1.919964552;
33,Standing,1666335539.9677842,-0.934597194,-0.111365966,1.917706251;
33,Standing,1666335540.0256972,-0.9347803,-0.111427002,1.916607618;
33,Standing,1666335540.088395,-0.935329616,-0.11081665,1.917889357;
33,Standing,1666335540.1211967,-0.93490237,-0.112098388,1.91734004;
33,Standing,1666335540.1764262,-0.934658229,-0.115577392,1.918133497;
33,Standing,1666335540.231408,-0.935878932,-0.110389404,1.917584181;
33,Standing,1666335540.2912786,-0.934169948,-0.109229736,1.915631056;
33,Standing,1666335540.351878,-0.935146511,-0.110755615,1.917767286;
33,Standing,1666335540.3954165,-0.934353054,-0.111304931,1.916424513;
33,Standing,1666335540.444333,-0.934963405,-0.114478759,1.9170959;
33,Standing,1666335540.5202928,-0.933376491,-0.119178466,1.917462111;
33,Standing,1666335540.580537,-0.934414089,-0.11661499,1.917889357;
33,Standing,1666335540.627863,-0.935329616,-0.113685302,1.919476271;
33,Standing,1666335540.6651254,-0.933498561,-0.113990478,1.918560743;
33,Standing,1666335540.7262416,-0.935207546,-0.111915283,1.918560743;
33,Standing,1666335540.7832534,-0.933925807,-0.113807373,1.916851759;
33,Standing,1666335540.8424938,-0.936001003,-0.110389404,1.919598341;
33,Standing,1666335540.8896863,-0.935451686,-0.110328369,1.918377638;
33,Standing,1666335540.9359996,-0.9347803,-0.112037353,1.917889357;
33,Standing,1666335540.9901686,-0.934292018,-0.109046631,1.918194532;
33,Standing,1666335541.0459046,-0.934841335,-0.109229736,1.917645216;
33,Standing,1666335541.1060648,-0.935085475,-0.109962158,1.918682814;
33,Standing,1666335541.1684427,-0.934353054,-0.10892456,1.918011427;
33,Standing,1666335541.20848,-0.935207546,-0.109718017,1.916912794;
33,Standing,1666335541.2578368,-0.934230983,-0.111915283,1.917034864;
33,Standing,1666335541.315449,-0.936245143,-0.110633545,1.917584181;
33,Standing,1666335541.3700824,-0.93490237,-0.109901123,1.919293165;
33,Standing,1666335541.4452767,-0.934414089,-0.110084228,1.920147657;
33,Standing,1666335541.4765382,-0.936855495,-0.110084228,1.919781446;
33,Standing,1666335541.547713,-0.935268581,-0.108192138,1.918377638;
33,Standing,1666335541.6013842,-0.935451686,-0.108375244,1.918621778;
33,Standing,1666335541.6656659,-0.935085475,-0.107642822,1.918377638;
33,Standing,1666335541.728828,-0.935939968,-0.108009033,1.917950392;
33,Standing,1666335541.7511883,-0.934597194,-0.108619384,1.918499708;
33,Standing,1666335541.8013031,-0.935146511,-0.107947998,1.918194532;
33,Standing,1666335541.8591037,-0.936245143,-0.107947998,1.919903517;
33,Standing,1666335541.9155097,-0.934719265,-0.111488037,1.918011427;
33,Standing,1666335541.9729977,-0.934292018,-0.11093872,1.918560743;
33,Standing,1666335542.0169444,-0.935146511,-0.109595947,1.918011427;
33,Standing,1666335542.0708573,-0.93691653,-0.104652099,1.917401075;
33,Standing,1666335542.1305165,-0.937832057,-0.102943115,1.918133497;
33,Standing,1666335542.1905885,-0.933925807,-0.105201416,1.915264845;
33,Standing,1666335542.2690182,-0.931301296,-0.110572509,1.915936232;
33,Standing,1666335542.2978103,-0.935512722,-0.106055908,1.917523146;
33,Standing,1666335542.3437576,-0.936062038,-0.102027588,1.918072462;
33,Standing,1666335542.397081,-0.935146511,-0.106300049,1.917279005;
33,Standing,1666335542.4709787,-0.934597194,-0.112281494,1.917401075;
33,Standing,1666335542.517113,-0.934658229,-0.113441162,1.918072462;
33,Standing,1666335542.5704145,-0.934658229,-0.112037353,1.917523146;
33,Standing,1666335542.615311,-0.935268581,-0.10868042,1.916363478;
33,Standing,1666335542.6808314,-0.936245143,-0.105201416,1.917401075;
33,Standing,1666335542.7343214,-0.934597194,-0.107398681,1.916668653;
33,Standing,1666335542.7820475,-0.936367214,-0.104041748,1.9170959;
33,Standing,1666335542.8309772,-0.936428249,-0.104591064,1.9170959;
33,Standing,1666335542.884927,-0.934841335,-0.107093506,1.916668653;
33,Standing,1666335542.9408731,-0.934658229,-0.106361084,1.916790724;
33,Standing,1666335543.000083,-0.935085475,-0.106544189,1.917950392;
33,Standing,1666335543.05932,-0.935939968,-0.106422119,1.918438673;
33,Standing,1666335543.1020043,-0.933742702,-0.105140381,1.917645216;
33,Standing,1666335543.159855,-0.936977565,-0.105750732,1.916424513;
33,Standing,1666335543.2179396,-0.934841335,-0.106544189,1.917401075;
33,Standing,1666335543.2892191,-0.936001003,-0.105445556,1.915997267;
33,Standing,1666335543.3390412,-0.934597194,-0.106666259,1.917950392;
33,Standing,1666335543.3870773,-0.934658229,-0.108070068,1.918255568;
33,Standing,1666335543.4475963,-0.935817897,-0.110145263,1.91721797;
33,Standing,1666335543.4938533,-0.935329616,-0.108436279,1.91721797;
33,Standing,1666335543.5394797,-0.935329616,-0.104530029,1.916607618;
33,Standing,1666335543.599183,-0.935634792,-0.102943115,1.916973829;
33,Standing,1666335543.6468656,-0.936001003,-0.101661377,1.915997267;
33,Standing,1666335543.7016711,-0.934841335,-0.10312622,1.917584181;
33,Standing,1666335543.755934,-0.935939968,-0.105262451,1.918926954;
33,Standing,1666335543.8067865,-0.935573757,-0.104530029,1.918743849;
33,Standing,1666335543.8649802,-0.936489284,-0.104407959,1.918499708;
33,Standing,1666335543.91542,-0.935512722,-0.10489624,1.918255568;
33,Standing,1666335543.9720185,-0.936123073,-0.102271728,1.917523146;
33,Standing,1666335544.0251734,-0.935878932,-0.099769287,1.916668653;
33,Standing,1666335544.0841882,-0.936550319,-0.099342041,1.916973829;
33,Standing,1666335544.144609,-0.935329616,-0.099830322,1.916241407;
33,Standing,1666335544.1896403,-0.935512722,-0.100928955,1.915508986;
33,Standing,1666335544.2434568,-0.936550319,-0.100562744,1.916424513;
33,Standing,1666335544.3112047,-0.935817897,-0.100440674,1.917279005;
33,Standing,1666335544.363618,-0.935756862,-0.103980713,1.917828321;
33,Standing,1666335544.4243968,-0.934230983,-0.105201416,1.918804884;
33,Standing,1666335544.4611728,-0.935695827,-0.103187256,1.918743849;
33,Standing,1666335544.5234866,-0.937221706,-0.101051025,1.917950392;
33,Standing,1666335544.5797985,-0.936123073,-0.100806884,1.91721797;
33,Standing,1666335544.6410267,-0.934963405,-0.101661377,1.918377638;
33,Standing,1666335544.7010417,-0.936550319,-0.103797607,1.919415236;
33,Standing,1666335544.731437,-0.93502444,-0.103309326,1.918377638;
33,Standing,1666335544.79121,-0.937343776,-0.102332763,1.919476271;
33,Standing,1666335544.842016,-0.936184108,-0.101600341,1.918194532;
33,Standing,1666335544.894325,-0.936123073,-0.103675537,1.919720411;
33,Standing,1666335544.9523206,-0.935573757,-0.103919677,1.919659376;
